id,ano,titulo,url,fonte,data_publicacao,data_coleta,categoria,sentimento,temas,palavras_chave,relevancia,regiao
2024_034,2024,N/A,https://news.google.com/read/CBMiwAFBVV95cUxNT3F2ZkVfdXQ1cU9PLUdIcXZzdWZzbktCUlBLWmlfWl9BMUlLakRzc1BuZXVKUHNOZHJDVXBpdnZFM2NxcWJHcDNqanN2QmZFQTA5T0xFVXBobDBud0VmckRUR3JYM0V5Uk5ocWxTSlg5cG5wQk94TnREcmxiczRNcDZacWNXQVRYY0hPVTVscmw1QUpFdEdCVW03bFZHSzVPUmc2dFRoVkJrMThJVlM2U081UmVKc19WR2w1SWQ3N3o?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Forbes Brasil,2024-11-01T07:00:00Z,2025-08-23 20:35:00,Geracao Z no mercado de trabalho,negativo,outros,,0.5053314661687178,Nacional
2024_035,2024,N/A,https://news.google.com/read/CBMipAFBVV95cUxPZVJpZlJ4WGs5MlIwWFJ5NENON0ZoT0JFM2RYbzExbkxhZ3luMDdqRWRmZkFGb0QtT0dDNFA3OE5NWEwyZHhhbU5zeHZCRXUzR2NQa05Od2FlbTVybm5VWEFaVTc2X2VrMk1yQUtQbEVkUlJWU3pNSmNGUVBQblZtUWRZN1lHbWN5ZGVyc3pETVlISU5aN3haOHNUWFhnYnlIaEpoMA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Metrópoles,2025-03-29T07:00:00Z,2025-08-23 20:35:00,Geracao Z no mercado de trabalho,negativo,outros,,0.5643731861254698,Nacional
2024_036,2024,N/A,https://news.google.com/read/CBMiiwFBVV95cUxOSU9PYnU2bUpSOUJVNTkzeVgtbWJSOFd0SjJ1OTd1eWlWdVJpSmtpY2dLRFNESmE0dHUxc25XTl9Zb2xFTm4yQTkzN1FOenhsQXh6UWgzTTZSZGZTZHFYQlFQOHNWUjZkbHdUaWdSLXY5X2h3Njk4MGR1eGFVTmRramo1dEY2S29OLXBv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,rhpravoce.com.br,2025-04-28T07:00:00Z,2025-08-23 20:35:00,Geracao Z no mercado de trabalho,negativo,outros,,0.5347814140359641,Nacional
2024_037,2024,N/A,https://news.google.com/read/CBMiugFBVV95cUxPanB0OERXamRHcjJkNldWNVpCM2NVd3R5NkdhUGVMajF5UUtnTDduYXpnd0NpcF95X2dZS0RnTEVISnBNQ0FEOEVLS3Y2Q2VxaTRCYTFsWl9QN2V4X1RuTDdtSTU0LTFrUVFPVkoweHJUMWx4RTdfQUR4MWxVWm83bEJ0LUtWeEMyQnJZVWNicDZfMFU3Sy1veTk4T2NSQlBlUkZJWU9jWGlfZ3ZuR3h2Q1pvUUpTcUpjTHc?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Portal Contabeis,2025-03-30T07:00:00Z,2025-08-23 20:35:00,Geracao Z no mercado de trabalho,negativo,outros,,0.8154805008844748,Nacional
2024_038,2024,N/A,https://news.google.com/read/CBMifkFVX3lxTE1CVTJTY2NNMlNxeG9ZMGtNR3JWY3VIM2J2Q3RnLTM5RWwzUnp1MXVMa0dfREdzZlZHTkVtdHQ5cnlaYTRqRjFYQnptYldKN1BsaEdUQk80TEFGeUk3RkE1aksxM2U4NHVUZmZKbEJSdnNkR1c0UUlzdkUtWW1xdw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,rhpravoce.com.br,2025-03-19T07:00:00Z,2025-08-23 20:35:01,Geracao Z no mercado de trabalho,positivo,outros,,0.9355106609469823,Nacional
2024_039,2024,N/A,https://news.google.com/read/CBMisgFBVV95cUxNT1FmREFfNFg1NzhBc0RYUUNaMDd6VzI2amFQUENpQUNFYmxfaHdvZVpXS1ZhRFpYaDdETy1Hc1RKUlJkbEFKWkUzWUNLeWxYQ0FFUENVaElyVUhfbjV4RE9adnpSeW5PNTd0ZVExWXFRZnNaYkt3dG5DVUowaS13c3JpOGJmX3VCY05pVVRiTEdJTVgyZXh0NHcwa043ZGpNd1JxS2tPOXozM2JtaXFjMlZn0gG3AUFVX3lxTE9Sc0NrLWpTbVVJR3RTa1FMemUwelJvR3UtTlBoUUtnY0xkQ2hEcHZQTnV6VUNjb0xnMk5EVmo3dU0yYS1CVFRiZmNTeWVuT2N0Z2J5SlA3U0g4aTJvSzk2cnZRdVBmU2QtSmNjdnVqUDg5OEQzbmRLWGMtMFpZb1gxLWNPRmx0a3hLX1JEUEc4aEFkN0lhUlN2WGpnVUQtT01EQ0tTdTBqZFZJTmZVVVBVQTFqWlNDdw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Folha de S.Paulo,2025-03-18T07:00:00Z,2025-08-23 20:35:01,Geracao Z no mercado de trabalho,negativo,outros,,0.712668411092995,Nacional
2024_040,2024,N/A,https://news.google.com/read/CBMiiwFBVV95cUxOYVA1bVI4d3V2MEtRY0NDc19WbVRlZ3VVYXpkaTlGelBUc3k1LVRpUGdTSmU2LTIwQ3V3WXZIQ1NGZkNnT3h6amdtbUFXeVlpMnpHVHc5LXJkVXVMRHBBeFBCZWZHb3laWEtKdnhCTUVrWXBLalhLT0Nob2FaYTRDMVNxLTNPNW5YZEFv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Forbes Brasil,2024-12-30T08:00:00Z,2025-08-23 20:35:01,Geracao Z no mercado de trabalho,negativo,outros,,0.8915199326528926,Nacional
2024_041,2024,N/A,https://news.google.com/read/CBMinwJBVV95cUxNSHJiZVM3cWxwNHVNbWZxdDNhQVJVcnR1ZUdvNDd4clQwVGtIOG5sMFBoT2U0ZE41QlE3Um5LeGlPb1hXUkJCOXdHdlRTbzRvUUY2NmEyMDBmQ2tfRlVWbGVUWTZxSVlZUFdoMHlHVGZqYUtreHFqNFZ4NTFFU3U5eFNHYlRzc1ZUSTJ6azF2d0tVVjZFVENNbnlfWEZwOEt3SnY4NDhUUlF1ejhaS1RnUVdmS2ZYbVpvN0lKRV84V3JqOE5fbnN4VXRFNzNaelNSUnFXQWtOQU16V19fakxRRGttei1CWGEwcG1iQUhENlV4eFhYdjRRVHI0bTZaNzdnS185VWtyc1lOenFlZ0g3ek9lZFJ0UmtyTnpsQzVtMA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Terra,2025-05-22T07:00:00Z,2025-08-23 20:35:01,Geracao Z no mercado de trabalho,negativo,outros,,0.8885177778822251,Nacional
2024_042,2024,N/A,https://news.google.com/read/CBMimwFBVV95cUxQT0ZvSHgzM3A2alVrb2hBWjJRZlhLODc4dUFXWmNLWjV1Z1k1VjZiaWZ5YVQ4dzlUdEJQcjBUN0xVUE9ucE1BUng3akRERWVwRUl0NzFNOGlIS2VFcnFEMzZReFQtakpISlU4VUxTbjJKT1FUTl9EQWwtTU1KNVdlZ2dSMXNIclVKMnhsaWx3U3NlUkhScUR2VjZFNNIBoAFBVV95cUxOU2RfQXdpUkMyTXBuNThOOThfN2Yxd0FEcDRYSDZ1MlhVNlF1SngyVy1JYkV3VEpwTHlXRTZLYUlGX1dmOXRqYWc1X2FQQVlwdDRVdFZVRzllZjZlTDY3b2wtd1dLSEpqUVcyN0ZmQVEtOUdTeEJ6V3FnSUFCYnpnMFBFMmREa1ozaGJoTkcwQ3VmdnNMQjFqYWJxWjdZc2Rm?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Estadão,2025-06-10T07:00:00Z,2025-08-23 20:35:01,Geracao Z no mercado de trabalho,negativo,outros,,0.7915184842888192,Nacional
2024_043,2024,N/A,https://news.google.com/read/CBMiwwFBVV95cUxQaENkejZPckxmRllrVDFEOGJpOGxFUDVVSlNTaEZLSlNFcEluQ2JDLUdtV3I5Vlk0X1Zwc1RHVDlFc3VSQlRyUk85cUV0aU9FTWNlMDN6UGtVYlBEZjRYdjJWQlM5SGZRYlFxREJua0hkUTBZbThUelVSclZGYmZDNWI3Wi0yVDZCekZmck1iMnpxMUJfVElMaXJ5ZkNEcFhBaExmYUFaYkJlcDY2ektFWFE0NXFYeDJkdGpTdWlCQUNBVXc?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Maringá Post,2025-04-07T07:00:00Z,2025-08-23 20:35:02,Geracao Z no mercado de trabalho,negativo,outros,,0.6405534124303984,Nacional
2024_044,2024,N/A,https://news.google.com/read/CBMiuAFBVV95cUxOZTJONzBBcWJMNUhUQXB5Y09SUlJLYUZxNXlwT2ZKSlRZc3BWUUR2ZnczLW1Ua1VyYnlGb0lva1lIZlpQdm0zT01wZWc2bFN4NmRCZV9hRzBSdUp4ZGxsbmNucTF0bzF5bkRudTdISk9GZjJReGo4d3VwR0V2b2duU3NKeGp5Z1NTNG81bmN2aW9wSjdraDM4QjZHc0o1b3d4bGd3VDI2aldORFQ4d2c4VngzMGZhdWVl0gG-AUFVX3lxTE4xaWFaQWdrdUJsOWlCVmpaUHhGRS0zZTdEbU5INm55b05YaXZNVzE0LUJnZ3NVbHlwb1NyUzE5S01DaGlDSmZRMEVSbGdaTzNoUDJ3ZWd4SmhhREczVjFrWG9SNHdzbmZCZnpfQXE1c3NlbUw3SVhBUTJVQjJLTkNHdzRiZ1NrNmxNbG5BRXpiUEptNHFLVnFXNTBZSmJhUjlHTzd3R2FOZ1NrZVdxeHdjaWtFMnk4UHAzVWdHWVE?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Gazeta do Povo,2025-06-03T07:00:00Z,2025-08-23 20:35:02,Geracao Z no mercado de trabalho,negativo,outros,,0.6421997457884375,Nacional
2024_045,2024,N/A,https://news.google.com/read/CBMibkFVX3lxTE5RcEJnM0QxYS1aNUVnc3pkYXNWTDVZTWNxTkt6QV9nVEdFRlJIbVlfNEsydmFnd2JFbjVtUEtReDJ6dXp0NW5PVVV4Qmo1UkZQOGpxU1pQQ2Q3d2QtVm5ZUk1rMlBBUjBPTmk5ZVp30gFzQVVfeXFMTjBzYVNzTEF2Umd2bjlreThqU3JZMERtdWFBdUpWUDZrbUhCTFZfWXlHZEpJVmUycXBBX0NHU3A4NVpuSnZhMVNYSEp4WWdhaGVkM2xJY0E5T2hwaml5YjdPZ0xERFlFTE90THI1UlhVOEQ4TQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Exame,2025-07-30T07:00:00Z,2025-08-23 20:35:02,Geracao Z no mercado de trabalho,negativo,outros,,0.8504381181591161,Nacional
2024_046,2024,N/A,https://news.google.com/read/CBMisAFBVV95cUxNeWZ1ZDYtdGs1U0E2X19UNnRIUHdhaGJZNnV4MUN2UEtUTEZZUlZLWUR5cU0xVktxdmNMNGRtY0dVWlduVGhCa2FJTHQtVk03OWZueHhRTF9Pek1ZbGw4bTF4T3pBS3NVQ1dTSmEzZ3dsWjBlRmdLampOQ191WElyeTY0QWt4TWU3N0FFUno2TzktWFE2SkhpVkdqaDhJSklVdVlNVlQ0YmprWEZhV1loZg?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Revista AdNormas,2025-07-08T07:00:00Z,2025-08-23 20:35:02,Geracao Z no mercado de trabalho,negativo,outros,,0.5182352788832174,Nacional
2024_047,2024,N/A,https://news.google.com/read/CBMi1wFBVV95cUxQekZ2aWxndGREYjg3Mzh5VVd1eFNEc3hTbFMtbVhaajJaZGdPdDRtLURkQVZDMXBmX1JDekZHUUQtdzUwOTNETmhuRVlydVd0SmFpbzdrcmpMRU55UHVxc0t4S2RNTHlkSjk2dm1XN0Q5T3I2dWtBSS1WS2pYSm1NWFVWX1hjS3VtdkJnSGY4UjdMZDFfMDFhREZ0ZkYxa1M5Z2JNaGN5Wm9KMmJHLWpnUFk5eXI2ck5UMjEtem8wOHlpWTIwQ3lqNHJHbWxkMldWVW1BSi1UVdIB3wFBVV95cUxOVmJUWUxjRlpFUWpvRWhwYmdZdzhMUlNyZi1TanpaT3huTnNheGJFUkVYTHRPblNjeXZKZFdGVTRnY1FzeU4xZG9zblVUTzFoSnlSV1Brb0VXbE1QeWZWanV5TlpRMVpQVUk3LWlfbFFZUXN6YmtNV0I0cGpxNTNVN25yRkFRR2dTN253MVFqSXhiX2JwV0xZYzQ0NldXbF9Odmd0c2VzZlJDelJOTlBPVllncWQ4dkxfX3hHVFVfT0xqRU1VSVlOdWR6RHEwTXhhRGpjTVltVk5hWnBTRnlR?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Mundo RH,2025-08-01T07:00:00Z,2025-08-23 20:35:02,Geracao Z no mercado de trabalho,negativo,outros,,0.8869174105459975,Nacional
2024_048,2024,N/A,https://news.google.com/read/CBMiugFBVV95cUxQSkR5ajg0QkF1UUdha095MXp5QXhPQjd2dnUyMWlpSW9PaURyWXZZQy1RZ1htdWQzTlJNbmxVQnA4WGlLMDhQMWx2MGVFLW5pRG9GeVUwbXcxUDRfaGhzQWVWWUdPd05WVGROaXh1MTVoaWRrbGt2RGtHLUZDeVJEUzJzZHhRQlJSbGVtV3QwR3VYTlJCWTJzM2Y0QVZxSUUzMDFXTjJSRkNLZEREZ05wVERwajkwR1B5cFHSAb8BQVVfeXFMUG5pRlFzb09TLXBLbjQzaGE0MUFROFNobm1lQnhka2J6WFVXV2tRZm9MMm5fY1Jwb3o0aUVIRndxUHZVYlpJMjd4aFkzRkxZUDhUQm00VWZKVk5ZRElHNE9naW12dE9LYlFSWmc0OEpIUHFKbmh5Z2o2bkNzWWNBZ3ZvekpabkVJQ2FIVDdNVlZRODQ5aVo1NG5MNHpuZnJtbFRRVVZrOGgwTEhFOS01RnhYQmM2MF93NzhBbTc2OWs?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Exame,2025-01-22T08:00:00Z,2025-08-23 20:35:03,Geracao Z no mercado de trabalho,negativo,outros,,0.7930933745084996,Nacional
2024_049,2024,N/A,https://news.google.com/read/CBMi9AJBVV95cUxOc0ZLczVadDVTaUhCeXJWSmtfOXhmSW9Na09hQ1paLTBlTlRsVGpTcHZTTmdZQ3BEYzM4UUI3dXVzcmZPbndncjZkcVkyc1Boa3FNTVB5d0Z2azk2WndfdFljQ2tkZkdjVDdEZWNzM18tSUlsR2MwckJrMG9OOGg0LUx5eWthcEZHMV9mX1Y0MG45T1FHMEJRSmNqX1haT3ctUkpvZXQzTGRlZHFudGpNOFpkY2FLaDNYcUpWcUk5RUpJUVl5ZEJNdVc3Nk5oRUdVZjVYN2lDUDdVTVFOYmg5Uzc0cGxULXJiaC1kTUlQb0lYZjZ4eGFPSWY0T0NWUUV2NGktOS1hdm5kc0M5bExlTUE4X1ZsMUIzS254c1JQcjJzOGtkb1IzY3NEUHRucUVYREg3Y3NpVzVyM01QYWU3b2g1Xy1kMUhJbzhkbkQ2d19Fel81VU9ZTWs5SUJPRGxoRGJYVWFiSFhWN2UxOEdFc2ZXaEY?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Terra,2025-04-11T07:00:00Z,2025-08-23 20:35:03,Geracao Z no mercado de trabalho,negativo,outros,,0.7445071181689986,Nacional
2024_050,2024,N/A,https://news.google.com/read/CBMirwFBVV95cUxQUnZSenpqNnY2T2MxNnlmWkREejNFNjdNdUxJMVFwX1ZmM2NaaVdyWFkteGU5aDNWNFVQNnQwSmdoOUlkLTVuU2Z4TGYtSWJtN1JfNlpYeU5zRHIxM0I0b0NHZVBpMVFCdmIwZjZJWkVfTTNDUzROUHN1djNOT3BvT3hoUFRVenFLRlM3aDRPQW5FeEE2UzNLVjc3dE1hMng0aVZydHM4M3pjQUhRY29N0gG0AUFVX3lxTE55LXhJZmdjWUVzeWZPUWQ0VjQ2UDhCeGRDN3hNcDJtRXFFMzNUbmEzdW93NWFXMmczSHFEY05FRnI1VFJ2UzFjRmpXcWhqcjlpQnNYYlZXRl9mX2h6aTFuUGxQbE5WSXJUQlRLWkZuemJsb3ktNHhwMFpnZlN1MlhBblEtVlJSanBMSTdFWjBIazRhWi1MWUR6WUhlMmpCMi01MG9PWkZHYVY1WUJmMDVnSUpHbQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Exame,2025-02-14T08:00:00Z,2025-08-23 20:35:03,Geracao Z no mercado de trabalho,negativo,outros,,0.9449969507328808,Nacional
2024_051,2024,N/A,https://news.google.com/read/CBMitAFBVV95cUxPaV9mQ3pHTlVSdmVvU0lHN294M0dwRVNQWWtvWHhvVUlqdjVOaGJsWUhiR1JtVkd2WU02bXUtclBVdXRSTFVuTTBQazhZcml2NVRaZUJkZnliSTFabDJjTGt6TDhjZXJtNmtUbE0yVzlTLUUzZm1sNUNVTHpwbDJlZlRQYUNZTVJTUV9sSVo0Y3ZYbDVIdXZMNU1QUW50aEFLa1kyRUxHUW4teGRwYXM2bHlBRmPSAboBQVVfeXFMTXJldzZSci1ra3dSaF9paDlKTFlZYVFRQldOVE1pVEVoRDFPcmlYWXA3YkRxc0Z2eERIQkZJXzZOMklaVmpKaC1FUDhuUjZKTlZ5eDhVY18zWnJXbVBSTkxqMmljaDZFVV9aTFVSb0dIOGN6YXU4RzNUNjZVVDJlQk14bUJQVExVMG1Hbl9qdmRrc00yNnBUbmYxanAybXhwajF3SzlCcThJRHFrczFhM1hXd1NpZmNSVFVR?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,InfoMoney,2025-02-15T08:00:00Z,2025-08-23 20:35:03,Geracao Z no mercado de trabalho,negativo,outros,,0.7033565477127012,Nacional
2024_052,2024,N/A,https://news.google.com/read/CBMingFBVV95cUxPY0VqbmhxWWo2S0dhWGQ4X1dGTzRkOC1OYmxEeHk2N2FpNmF2WG9wOElYc2xIX1VDVmxSUk5FWlZHME9MQWRNZjZsbHNuZDZsOGhsSU1KMnB4Y2lrX0tjUUpFWGktOXhfOWs4WVkxYzJ0WjJHS0tyRUxHaFJ0ZkVoa1RPSm5VTk9pSHJqQTJFTmZlU0xpSWtiZWF0RWY4d9IBowFBVV95cUxNRklXT1VUdVRZV0x2dk5DcTZValBiamNjZ09iOVFSTEktejdZd0NSMHZnaG5hTW5LNF9YRjJHb2xPVzJyMGRlMXFaTDRfM19YaFVSZjg1b05ZblZwcHV3WGR3eEo4R3ZxN2Y5WE9tdkxoY1h0em5ic2dSb3FZdW12NjVkX1RWLU5GTG5PcE1wcktWVHhyNDRaTTBMQUdEemlrMTZj?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Estadão,2025-03-21T07:00:00Z,2025-08-23 20:35:03,Geracao Z no mercado de trabalho,negativo,outros,,0.6497904963260019,Nacional
2024_053,2024,N/A,https://news.google.com/read/CBMiugJBVV95cUxPVE82UnZhbHRLakhDUTI4R2ZBTV94a1RueUdjNkpYYXlSLXVLUjN1Y24xUHpZRzM4d0ljOVNGY2EzWldRNGhicWtxY3FjcXVpc1J4WExtbUIzNHFTdWVEb2p2OGRfSThZcEVjR0NpekMtbmNFRUlDSVpiNFBGOG5NYXZUdUhnRnJkbUVNakgtOWRUaGNJR2lJTW1xMHZmYVRFZ1ZrM2dmYVNzSm03Z2tHa3c3cU9hWlhIeXpJY3dfMC11VVdPNXFhQkRJRUpha0lIU3dlV1BXcGtpTGNBWUtfT1kyUGszdUNZTl9sSGFXc1ZVYVMtaUx3WUo3ZzBDS0JpdzlfNjRveF9CUWFjbExtTTIyYU9ZdnJjZXVlcldvZmREaWdsc2szdEl1V1dxaFU1VFdkek5aTFZtZw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Terra,2025-03-13T07:00:00Z,2025-08-23 20:35:04,Geracao Z no mercado de trabalho,positivo,outros,,0.8897755244234363,Nacional
2024_054,2024,N/A,https://news.google.com/read/CBMiwgFBVV95cUxPX3l6MUxqYTVlc19yNzkyUC1DdE9TSmVtbzJtSFFvTXZaQm82UnlRZ1ZqWUtqX1pjenNqLVZaZ3o3UWxPT2kxMWt4LXZRRDRoYjdrdGRJMVdsZlhjNjZYeVg4a1BWWEtLS1d6bXB3eS1rOXozOVZHNTREUUdRLURSaUE3alMxMDM5NjVzUXFldk9GWGRDSGJCVjNiWW5mX3VMemVHd2NSXzBQUjNQdWUtVVhoRVcxcDVIRjRBMzhfaFhEUdIBxwFBVV95cUxPN0FmOTE1V0lpeFRNUTZZUUFVTEl3MER0ajNoVGRKUVd1UUlhNkd0X2F5djZPQkdnb0pQaWVZcVFlSXVIMkNlNDRXWTA4YzZwMFk5MDl0Y0F0RWFvWW81d1M4SGZUbElZeW9vYkxUNm5rdldwRzdRM1hIVERSMXFDSDJORmtEX3pzRHZla0VsS3huSjc0QVYwNlVHdWtTcnFpZG1HT25QNXJZVjBEdmNfLXFiZVNpcUJTZzdWS2p6bHAwTW9tNG1B?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Exame,2025-02-11T08:00:00Z,2025-08-23 20:35:04,Geracao Z no mercado de trabalho,negativo,outros,,0.9044583935573585,Nacional
2024_055,2024,N/A,https://news.google.com/read/CBMivgFBVV95cUxPc21raWlnWE1PZTFqTG00aEt2V1ZTSXJ0QWZpNDN1cUpXNm15Zm5fT0N2NmhQYWM5bXEwYkxpM2xsQ3d6WGRFaXZod2xRYVUxYVdONmN4dDN0TGRGMmxqa0tTTWJ4QUxNNVo3a09XMmdkbFctdDFNRWloM0hGakgxdVdCS0xaQVpMOV82WjVoVFF2aXl3blRYY3ZLSWdvenczVC1uUlRseGlWbEVJS20zOGpCdmFyLWh1VTFZaWd3?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,CPG Click Petróleo e Gás,2025-08-05T07:00:00Z,2025-08-23 20:35:04,Geracao Z no mercado de trabalho,negativo,outros,,0.9991377777040377,Nacional
2024_056,2024,N/A,https://news.google.com/read/CBMifEFVX3lxTFBNSEw4Z2dPQjJGVEFSbVNhLWlfRXc3RXZTbzZrRFlpY0ppVDN1YUs0Q0p6RXE1bVZSUVlKQ2tzcW4xUDlPRkFjX2ljdHFKWHZBOUpncXU5bFZXY0pOYUpMdHV1ekZxZDhkUVZhU0RhQmdGNy1kQ0I2cGJUenU?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,rhpravoce.com.br,2025-03-11T07:00:00Z,2025-08-23 20:35:04,Geracao Z no mercado de trabalho,negativo,outros,,0.9346864866731287,Nacional
2024_057,2024,N/A,https://news.google.com/read/CBMiZ0FVX3lxTE5ELWxwbmtUdWVHZ2JmRzE2VC1lUGJ1cjhSUUtWY0JuRUpYQlp3cExxaFRFdkR1WU9RRm13MjhfZHFkZU50U0dXSWw0bzFUb214a2RlSDVmaG5ZSTRoYWdQZDh0dUUxcjA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Meio e Mensagem,2025-07-08T07:00:00Z,2025-08-23 20:35:04,Geracao Z no mercado de trabalho,negativo,outros,,0.8812201040815419,Nacional
2024_058,2024,N/A,https://news.google.com/read/CBMikgFBVV95cUxORE9jbFNwemxYU2twQzNCZ055bjZJVDhJUm9Gc3dfUnRHN25SX0szMjhybHBkSnh0eHlsZzJUSElIc1k1SDJFREdHOVotRXIycTZwS1FRcDl1dU51SVhkLXcxckhpTnl6eGltdGF4N2pqSHlDWnFvT0R5aGZ1QWtWWmgyX3M1SWFzQ2NZcnlwODQ5d9IBlwFBVV95cUxQQWg2YjBGQTZNNzBMYmdvMFFldHpKMWE1bzF2bnlLMnQ5NXJ3OUpFeGJpOEprdDRVRDVWR2hvRmNtN0V1WWhkN2syU0tVQ3NhLVBhMWMyeEZIdmVxclJDTDNOWmxTMkpyeVExX0FEemhsYjJjR00wRTN2QzNvaVJSRjJ5d2Y3UDBpZWhCc1B6dk8tOXR1Skpv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Estadão,2025-03-08T08:00:00Z,2025-08-23 20:35:05,Geracao Z no mercado de trabalho,negativo,outros,,0.822786444423883,Nacional
2024_059,2024,N/A,https://news.google.com/read/CBMikAFBVV95cUxPdGFsc2NkMi1KOXhtS244NmZRYi0tSDN3N3BJTmdaTE1obTczZ2h6THBabWpwU0JGR0gyRm4xenZMdGtSaXpiODlsQlhSaTNSYWNpNUZNNjZBWFNGRVZZeEtoQUlZN0QzRHBKVWRCLUs4dkVoNEFYRnpkY3dSNm1FQVVQdE9fdzZ2QUphdGJwNmM?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,FDC | Fundação Dom Cabral,2025-04-04T07:00:00Z,2025-08-23 20:35:05,Geracao Z no mercado de trabalho,negativo,outros,,0.5903799929641591,Nacional
2024_060,2024,N/A,https://news.google.com/read/CBMijAFBVV95cUxQQ2VucGtaUDA4UENzN2dLcHpmVllSTEtQbGNmUXlLa3FNY1RvRkZoV19UY0ROdzlaRUxuendlNFRoLWN1dTZxNldHVXVxLVNrM0Ryb3hrMVhiY0xzekU3djBWTENvOXpQTXpqUUVSWk41QkVrWk10QjhodzdYbGxxcDdpYy11cW1yVDZqYQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,rhpravoce.com.br,2025-02-19T08:00:00Z,2025-08-23 20:35:05,Geracao Z no mercado de trabalho,negativo,outros,,0.9828574550380793,Nacional
2024_061,2024,N/A,https://news.google.com/read/CBMi4gFBVV95cUxOWUgxZDcyWm9vNU1iSlRuRk1mVmlRM2tmSlg3dTdpdGtSOGRxM1gxeFI3N1NITHoxbldaazlDbUhZa1VBd1l2QlM1YTV3VHF0dkRwbm5lekZ5bUdEUWxtUjNjVjZkQWkta0MwdTFSZWM1b3dqVTk3d2RpSUJTdVhhcVdWS3k1bmk4d21yREJ5SXVJU24zeVNINTVia25YWjFJNzBBLU9RRXduWUhxVDFHd3RfRXllZ2hndXkxaTJVTWQtNVIxb2lMRC01VUZpaUdFdU5vSWN1SGY0c3dPLUN6RVJR0gHwAUFVX3lxTE5PRWJNUDV4TG5DTjBLWUgtYnU4cHNiNlExeXF1TGRGZ29YT0dMUGxwOUtHaWN1UVZFaWNyejUwaTZtXzB6VzU0TVhWWTBnMXRVUEo4SUg1ZXUzOElLSFZDSmFyN2tpeFlmcGJuTVdMMC0tMXFfTnJ4MHRlZk9QemZjVl9WZjNmaWQ1T0tPT0phVllMZmdCbHVzbUxXeG1QeElQajdmaEJDRmkxbEdMc0ZDekZiejlvQTdjMi13RUZEMjV5Y0oyVDFsVmtfMjR1cVpUR0N4UzQ4bFo0eDlsbXIxdjBHT1N1N1ZlaGVmLVhSeQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Época Negócios,2025-05-24T07:00:00Z,2025-08-23 20:35:05,Geracao Z no mercado de trabalho,negativo,outros,,0.5074759826849704,Nacional
2024_062,2024,N/A,https://news.google.com/read/CBMirgFBVV95cUxOYjZOSHRWZVR1Ykg2SERacExHTGZ4aWZQMUZscXhWMVQ1eEFvXzZ3bkF2dmxBWXl0R0tMazV4T2FTTDEzLS1TRk9GbXBlUk44LV9aN1YzWkowaDhLYkhvMWlXS3JKaWZ4cjhMV1FXTWZrTDRzODR3OVNCSTJ0cHBnZjBuTjJ6cEVxUFBUbEZMaGt3VG1NUHNNUnJiOFlJbXBPRnRCRmRCb1lXTkxONWfSAbMBQVVfeXFMTWZjTW9WZVNMYk1IQjlUSjVHcDROWERoWkVJY1AyUWpNSTFaTGVHLTFxNHhDOHhKRE9WYXhOWUt1eEJNM0VTYlprSDU4WFFsbXhyVFRYZ01ZaHhjQlVsVDZqaVBwT0E0bk1jSHBTanBBUHlaQTZiMXRpVXNaazlIYjlZcmtmcnRGR3ZGR29jTTgxZU5TZE8zVW9JcjU1RnFHN2xhMTlWVzllQlgzeGFiME9OQ0E?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,Mundo RH,2025-08-15T03:15:00Z,2025-08-23 20:35:05,Geracao Z no mercado de trabalho,negativo,outros,,0.8544439052662127,Nacional
